-34.052285	150.833396	2560	Leumeah
-33.714149	150.330827	2780	Leura
-33.894902	151.144413	2049	Lewisham
-33.865218	151.043519	2141	Lidcombe
-35.773317	150.225056	2229	Lilli Pilli
-33.872991	151.165788	2040	Lilyfield
-33.715529	150.504477	2778	Linden
-33.776441	151.168736	2070	Lindfield
-33.792325	151.174691	2070	Lindfield West
-33.826777	151.148251	2066	Linley Point
-33.981177	151.243206	2036	Little Bay
-33.92505	150.924429	2170	Liverpool
-33.933376	150.906608	2170	Liverpool South
-33.708904	150.756773	2747	Llandilo
-34.048075	151.051176	2232	Loftus
-33.645188	150.73698	2753	Londonderry
-34.016437	150.898579	2564	Long Point
-33.833096	151.165342	2066	Longueville
-31.55247	159.081217	2898	Lord Howe Island
-33.637405	151.278429	2105	Lovett Bay
-33.440805	151.044772	2775	Lower Hawkesbury
-33.451409	150.865871	2756	Lower Portland
-33.883725	150.693079	2745	Luddenham
-33.982956	151.046942	2210	Lugarno
-33.931947	150.896105	2170	Lurnea
-33.777469	151.118155	2113	Macquarie Centre
-33.989471	150.882626	2564	Macquarie Fields
-33.982185	150.867561	2565	Macquarie Links
-33.779795	151.134041	2113	Macquarie Park
-34.081826	151.129788	2230	Maianbar
-33.965376	151.245969	2036	Malabar
-33.916293	151.005545	2200	Manahan
-33.797144	151.28804	2095	Manly
-33.784036	151.267315	2093	Manly Vale
-33.58198	150.90695	2765	Maraylya
-33.746168	150.898338	2148	Marayong
-33.433593	150.945828	2756	Maroota
-33.946123	151.242818	2035	Maroubra
-33.910923	151.157187	2204	Marrickville
-33.90612	151.15266	2204	Marrickville Metro
-33.915178	151.151568	2204	Marrickville South
-33.697585	150.832318	2765	Marsden Park
-33.783971	151.094241	2122	Marsfield
-33.931189	151.19431	2020	Mascot
-33.957549	151.230846	2036	Matraville
-33.82066	150.990511	2145	Mays Hill
-33.613435	150.840222	2756	Mcgraths Hill
-33.84464	151.20425	2060	Mcmahons Point
-33.815912	151.090715	2114	Meadowbank
-33.672526	150.280742	2780	Medlow Bath
-33.704121	150.246224	2785	Megalong
-33.816575	151.076089	2114	Melrose Park
-34.012564	151.014645	2234	Menai
-34.01185	151.00892	2234	Menai Central
-34.123428	150.738905	2568	Menangle
-34.108654	150.749149	2563	Menangle Park
-33.836381	150.989219	2160	Merrylands
-33.832864	150.972036	2160	Merrylands West
-33.794087	151.207975	2068	Middle Cove
-33.919409	150.885109	2168	Miller
-33.858315	151.203519	2000	Millers Point
-33.937834	150.989263	2214	Milperra
-33.518967	151.176541	2083	Milsons Passage
-33.847526	151.211568	2061	Milsons Point
-33.781673	150.813667	2770	Minchinbury
-34.032022	150.848208	2566	Minto
-34.034014	151.100428	2228	Miranda
-33.889105	151.181937	2050	Missenden Road
-33.678626	151.303222	2103	Mona Vale
-33.82248	151.125215	2111	Monash Park
-33.973068	151.150983	2217	Monterey
-33.52801	151.198198	2083	Mooney Mooney
-33.933805	150.953602	2170	Moorebank
-33.972239	151.075391	2223	Mortdale
-33.843435	151.10698	2137	Mortlake
-33.829077	151.24409	2088	Mosman
-34.054864	150.764158	2567	Mount Annan
-33.670869	151.115118	2079	Mount Colah
-33.766434	150.816989	2770	Mount Druitt
-34.071248	150.641382	2570	Mount Hunter
-33.492148	150.445296	2786	Mount Irvine
-33.65653	151.134289	2080	Mount Kuring-Gai
-33.917157	151.047838	2200	Mount Lewis
-33.917157	151.047838	2190	Mount Lewis
-33.894817	150.90304	2170	Mount Pritchard
-33.734273	150.631177	2774	Mount Riverview
-33.862377	150.807887	2178	Mount Vernon
-33.588561	150.251161	2786	Mount Victoria
-33.503126	150.388368	2786	Mount Wilson
-33.838167	150.683371	2745	Mulgoa
-33.626053	150.829912	2756	Mulgrave
